83675
83691
79778
79782
79781
79872
79794
79816
79838
79741
79656
79817
79657
79672
79748
79805
79714
79780
79779
118858
118622
103509
107490
107474
107475
103843
103849
103921
107428
104022
103957
103884
103951
103950
103940
104024
103858
103857
103909
103856
103926
103920
103914
107460
103955
103956
103960
103907
103923
104007
103869
103879
103874
103979
103966
103934
104020
107422
104002
107426
103931
107465
103977
103997
103949
107430
103845
103952
103941
103987
107461
103964
103928
103999
103892
104003
103925
107437
104001
107438
104018
103883
103878
103961
103988
103959
107439
107446
103861
103986
103859
103915
103968
103903
103954
103943
103973
103972
103946
107451
107429
103918
103938
107450
103990
103947
107435
107445
107454
103948
104025
104011
103864
103932
107462
103916
103851
104014
103889
103998
104010
103996
103981
103908
103935
107443
103953
103942
103983
103922
103888
107444
103929
103984
103980
103885
104015
103886
103870
104026
103936
104008
103933
103939
103891
107449
107448
103863
104006
103867
107455
103894
103971
107432
103897
103924
103850
103852
104013
103865
107425
103847
107452
104017
104019
103902
107463
104004
103882
103877
104023
103880
103875
103901
107456
107440
103841
107458
103871
103887
103855
103944
107436
107457
104028
103962
103995
104000
103913
103911
103898
103994
107431
103993
103862
103895
103866
103927
104009
103991
103982
103899
103970
103848
103974
107466
107442
107433
103910
107441
103963
103873
104027
103992
107427
103868
103844
103842
107464
103969
103881
103876
103906
107447
103985
103872
103896
103905
103893
103975
104016
103978
103912
103890
103967
103937
107459
104005
104012
103853
107424
103930
103900
103989
103919
103846
103976
103917
103965
104021
107423
103904
103854
103945
107453
103860
103958
107434
107492
107491
103529
103715
103760
103723
103722
103754
103749
103731
103756
91265
103091
103717
103714
103727
103721
103719
103761
103718
103733
103728
103739
103720
103711
103716
103729
103734
103737
103743
103736
103738
103726
103089
93947
99965
93043
81075
96481
95854
98998
95833
81081
91508
92134
90519
90444
92000
96736
81087
81090
89667
103823
103789
103273
103547
103690
103374
92578
93126
89100
99577
95200
92874
83512
89447
86430
83611
78087
85124
78553
107472
83223
81027
85544
86834
80625
80714
76881
76270
89153
80030
77373
76169
80197
91801
84509
82731
81132
87063
97464
77517
88095
82225
85784
79923
84385
82894
84254
82817
86642
84794
80345
89441
88386
79234
79606
87862
75900
87664
83708
81231
78539
79848
84130
79924
84640
83927
85318
83003
84035
90174
79460
89751
92245
90574
76039
83826
83510
83124
82628
87311
80835
82077
97624
78011
76987
80105
92955
88326
76713
83404
77734
89063
79734
83313
84949
97575
102582
92873
92039
94448
96130
93500
94054
97154
98056
95906
94439
96086
94656
94223
98398
94036
97960
94616
93717
94452
95553
97192
94844
94874
96201
95612
95214
96762
95281
101173
97957
94807
94786
93744
93551
96069
95238
94047
94785
96077
95560
95383
94220
94734
94042
94562
94342
96271
97174
96249
94794
94948
94037
95062
94924
94351
96829
96420
96839
94181
98101
95671
93750
95700
94745
95225
97248
94510
96970
94313
98114
94655
78600
78599
78597
78598
83789
83729
83666
83633
83579
83685
83657
83654
83586
83915
83578
83788
83623
83667
83668
83728
84670
84671
84674
84669
84672
84673
84668
87527
87528
87531
87526
87529
87530
87525
77396
77135
77394
79152
80317
81450
79151
81449
80316
78219
78464
78062
78374
78380
78061
82422
82434
77823
79849
82433
76995
78121
82421
82623
82532
82479
82424
82527
82067
82615
82214
77893
82535
77269
78179
76890
78910
77246
77249
77253
82542
77232
79178
77001
78485
78058
76886
82420
82536
82622
82543
78588
82531
82452
82617
77116
82534
77268
