"98065","44","bradley-barth"
"98109","44","bradley-barth"
"98144","44","bradley-barth"
"98159","44","bradley-barth"
"98200","44","bradley-barth"
"98220","44","bradley-barth"
"98281","44","bradley-barth"
"98305","44","bradley-barth"
"98341","44","bradley-barth"
"98348","44","bradley-barth"
"98365","44","bradley-barth"
"98367","44","bradley-barth"
"98370","44","bradley-barth"
"98387","44","bradley-barth"
"98397","44","bradley-barth"
"98425","44","bradley-barth"
"98434","44","bradley-barth"
"98465","44","bradley-barth"
"98470","44","bradley-barth"
"98498","44","bradley-barth"
"98505","44","bradley-barth"
"98520","44","bradley-barth"
"98531","44","bradley-barth"
"98548","44","bradley-barth"
"98568","44","bradley-barth"
"98572","44","bradley-barth"
"98585","44","bradley-barth"
"98590","44","bradley-barth"
"98606","44","bradley-barth"
"98607","44","bradley-barth"
"98628","44","bradley-barth"
"98643","44","bradley-barth"
"98672","44","bradley-barth"
"98678","44","bradley-barth"
"98694","44","bradley-barth"
"98697","44","bradley-barth"
"98725","44","bradley-barth"
"98741","44","bradley-barth"
"98761","44","bradley-barth"
"98773","44","bradley-barth"
"98805","44","bradley-barth"
"98810","44","bradley-barth"
"98830","44","bradley-barth"
"98832","44","bradley-barth"
"98879","44","bradley-barth"
"98890","44","bradley-barth"
"98906","44","bradley-barth"
"98927","44","bradley-barth"
"98985","44","bradley-barth"
"98997","44","bradley-barth"
"99017","44","bradley-barth"
"99037","44","bradley-barth"
"99053","44","bradley-barth"
"99067","44","bradley-barth"
"99099","44","bradley-barth"
"99127","44","bradley-barth"
"99143","44","bradley-barth"
"99161","44","bradley-barth"
"99175","44","bradley-barth"
"99232","44","bradley-barth"
"99251","44","bradley-barth"
"99259","44","bradley-barth"
"99265","44","bradley-barth"
"99278","44","bradley-barth"
"99286","44","bradley-barth"
"99304","44","bradley-barth"
"99309","44","bradley-barth"
"99312","44","bradley-barth"
"99330","44","bradley-barth"
"99346","44","bradley-barth"
"99353","44","bradley-barth"
"99357","44","bradley-barth"
"99451","44","bradley-barth"
"99456","44","bradley-barth"
"99466","44","bradley-barth"
"99476","44","bradley-barth"
"99491","44","bradley-barth"
"99504","44","bradley-barth"
"99510","44","bradley-barth"
"99515","44","bradley-barth"
"99519","44","bradley-barth"
"99526","44","bradley-barth"
"99534","44","bradley-barth"
"99536","44","bradley-barth"
"99550","44","bradley-barth"
"99593","44","bradley-barth"
"99597","44","bradley-barth"
"99611","44","bradley-barth"
"99613","44","bradley-barth"
"99629","44","bradley-barth"
"99633","44","bradley-barth"
"99662","44","bradley-barth"
"99667","44","bradley-barth"
"99683","44","bradley-barth"
"99684","44","bradley-barth"
"99690","44","bradley-barth"
"99696","44","bradley-barth"
"99701","44","bradley-barth"
"99707","44","bradley-barth"
"99710","44","bradley-barth"
"99721","44","bradley-barth"
"99723","44","bradley-barth"
"99728","44","bradley-barth"
"99772","44","bradley-barth"
"99775","44","bradley-barth"
"99794","44","bradley-barth"
"99810","44","bradley-barth"
"99835","44","bradley-barth"
"99837","44","bradley-barth"
"99891","44","bradley-barth"
"99893","44","bradley-barth"
"99896","44","bradley-barth"
"99905","44","bradley-barth"
"99908","44","bradley-barth"
"99922","44","bradley-barth"
"99925","44","bradley-barth"
"99956","44","bradley-barth"
"99957","44","bradley-barth"
"99996","44","bradley-barth"
"100005","44","bradley-barth"
"100059","44","bradley-barth"
"100077","44","bradley-barth"
"100112","44","bradley-barth"
"100119","44","bradley-barth"
"100133","44","bradley-barth"
"100143","44","bradley-barth"
"100151","44","bradley-barth"
"100152","44","bradley-barth"
"100167","44","bradley-barth"
"100185","44","bradley-barth"
"100191","44","bradley-barth"
"100235","44","bradley-barth"
"100240","44","bradley-barth"
"100259","44","bradley-barth"
"100268","44","bradley-barth"
"100275","44","bradley-barth"
"100287","44","bradley-barth"
"100303","44","bradley-barth"
"100306","44","bradley-barth"
"100318","44","bradley-barth"
"100327","44","bradley-barth"
"100333","44","bradley-barth"
"100339","44","bradley-barth"
"100340","44","bradley-barth"
"100352","44","bradley-barth"
"100361","44","bradley-barth"
"100373","44","bradley-barth"
"100380","44","bradley-barth"
"100384","44","bradley-barth"
"100385","44","bradley-barth"
"100396","44","bradley-barth"
"100405","44","bradley-barth"
"100411","44","bradley-barth"
"100412","44","bradley-barth"
"100415","44","bradley-barth"
"100434","44","bradley-barth"
"100438","44","bradley-barth"
"100449","44","bradley-barth"
"100452","44","bradley-barth"
"100458","44","bradley-barth"
"100460","44","bradley-barth"
"100462","44","bradley-barth"
"100477","44","bradley-barth"
"100480","44","bradley-barth"
"100492","44","bradley-barth"
"100493","44","bradley-barth"
"100510","44","bradley-barth"
"100513","44","bradley-barth"
"100526","44","bradley-barth"
"100532","44","bradley-barth"
"100555","44","bradley-barth"
"100557","44","bradley-barth"
"100561","44","bradley-barth"
"100570","44","bradley-barth"
"100580","44","bradley-barth"
"100587","44","bradley-barth"
"100594","44","bradley-barth"
"100607","44","bradley-barth"
"100612","44","bradley-barth"
"100624","44","bradley-barth"
"100639","44","bradley-barth"
"100648","44","bradley-barth"
"100664","44","bradley-barth"
"100674","44","bradley-barth"
"100680","44","bradley-barth"
"100690","44","bradley-barth"
"100740","44","bradley-barth"
"100745","44","bradley-barth"
"100755","44","bradley-barth"
"100766","44","bradley-barth"
"100775","44","bradley-barth"
"100784","44","bradley-barth"
"100818","44","bradley-barth"
"100819","44","bradley-barth"
"100835","44","bradley-barth"
"100836","44","bradley-barth"
"100851","44","bradley-barth"
"100865","44","bradley-barth"
"100870","44","bradley-barth"
"100881","44","bradley-barth"
"100882","44","bradley-barth"
"100891","44","bradley-barth"
"100896","44","bradley-barth"
"100901","44","bradley-barth"
"100909","44","bradley-barth"
"100920","44","bradley-barth"
"100925","44","bradley-barth"
"100937","44","bradley-barth"
"100942","44","bradley-barth"
"100974","44","bradley-barth"
"100987","44","bradley-barth"
"101000","44","bradley-barth"
"101003","44","bradley-barth"
"101027","44","bradley-barth"
"101036","44","bradley-barth"
"101049","44","bradley-barth"
"101059","44","bradley-barth"
"101074","44","bradley-barth"
"101077","44","bradley-barth"
"101101","44","bradley-barth"
"101106","44","bradley-barth"
"101118","44","bradley-barth"
"101151","44","bradley-barth"
"101155","44","bradley-barth"
"101158","44","bradley-barth"
"101175","44","bradley-barth"
"101182","44","bradley-barth"
"101202","44","bradley-barth"
"101204","44","bradley-barth"
"101213","44","bradley-barth"
"101217","44","bradley-barth"
"101239","44","bradley-barth"
"101242","44","bradley-barth"
"101251","44","bradley-barth"
"101254","44","bradley-barth"
"101266","44","bradley-barth"
"101269","44","bradley-barth"
"101272","44","bradley-barth"
"101277","44","bradley-barth"
"101278","44","bradley-barth"
"101280","44","bradley-barth"
"101287","44","bradley-barth"
"101290","44","bradley-barth"
"101407","44","bradley-barth"
"101417","44","bradley-barth"
"101418","44","bradley-barth"
"101437","44","bradley-barth"
"101452","44","bradley-barth"
"101471","44","bradley-barth"
"101473","44","bradley-barth"
"101496","44","bradley-barth"
"101502","44","bradley-barth"
"101511","44","bradley-barth"
"101520","44","bradley-barth"
"101536","44","bradley-barth"
"101542","44","bradley-barth"
"101560","44","bradley-barth"
"101568","44","bradley-barth"
"101573","44","bradley-barth"
"101578","44","bradley-barth"
"101591","44","bradley-barth"
"101592","44","bradley-barth"
"101595","44","bradley-barth"
"101653","44","bradley-barth"
"101666","44","bradley-barth"
"101669","44","bradley-barth"
"101685","44","bradley-barth"
"101704","44","bradley-barth"
"101723","44","bradley-barth"
"101731","44","bradley-barth"
"101748","44","bradley-barth"
"101754","44","bradley-barth"
"101775","44","bradley-barth"
"101784","44","bradley-barth"
"101824","44","bradley-barth"
"101830","44","bradley-barth"
"101863","44","bradley-barth"
"101868","44","bradley-barth"
"101874","44","bradley-barth"
"101881","44","bradley-barth"
"101886","44","bradley-barth"
"101889","44","bradley-barth"
"101990","44","bradley-barth"
"101993","44","bradley-barth"
"102003","44","bradley-barth"
"102031","44","bradley-barth"
"102043","44","bradley-barth"
"102045","44","bradley-barth"
"102119","44","bradley-barth"
"102127","44","bradley-barth"
"102133","44","bradley-barth"
"102134","44","bradley-barth"
"102142","44","bradley-barth"
"102144","44","bradley-barth"
"102153","44","bradley-barth"
"102155","44","bradley-barth"
"102184","44","bradley-barth"
"102188","44","bradley-barth"
"102273","44","bradley-barth"
"102295","44","bradley-barth"
"102312","44","bradley-barth"
"102316","44","bradley-barth"
"102393","44","bradley-barth"
"102399","44","bradley-barth"
"102414","44","bradley-barth"
"102443","44","bradley-barth"
"102461","44","bradley-barth"
"102482","44","bradley-barth"
"102484","44","bradley-barth"
"102494","44","bradley-barth"
"102504","44","bradley-barth"
"102530","44","bradley-barth"
"102550","44","bradley-barth"
"102564","44","bradley-barth"
"102565","44","bradley-barth"
"102577","44","bradley-barth"
"102579","44","bradley-barth"
"102584","44","bradley-barth"
"102586","44","bradley-barth"
"102599","44","bradley-barth"
"102606","44","bradley-barth"
"102614","44","bradley-barth"
"102615","44","bradley-barth"
"102625","44","bradley-barth"
"102640","44","bradley-barth"
"102657","44","bradley-barth"
"102671","44","bradley-barth"
"102679","44","bradley-barth"
"102691","44","bradley-barth"
"102694","44","bradley-barth"
"102719","44","bradley-barth"
"102731","44","bradley-barth"
"102734","44","bradley-barth"
"102737","44","bradley-barth"
"102766","44","bradley-barth"
"102770","44","bradley-barth"
"102777","44","bradley-barth"
"102789","44","bradley-barth"
"102824","44","bradley-barth"
"102843","44","bradley-barth"
"102859","44","bradley-barth"
"102870","44","bradley-barth"
"102906","44","bradley-barth"
"102946","44","bradley-barth"
"102948","44","bradley-barth"
"102962","44","bradley-barth"
"102979","44","bradley-barth"
"102999","44","bradley-barth"
"103005","44","bradley-barth"
"103035","44","bradley-barth"
"103042","44","bradley-barth"
"104597","44","bradley-barth"
"104599","44","bradley-barth"
"104631","44","bradley-barth"
"104646","44","bradley-barth"
"104661","44","bradley-barth"
"104676","44","bradley-barth"
"104678","44","bradley-barth"
"104680","44","bradley-barth"
"104697","44","bradley-barth"
"104698","44","bradley-barth"
"104731","44","bradley-barth"
"104736","44","bradley-barth"
"104740","44","bradley-barth"
"104777","44","bradley-barth"
"104781","44","bradley-barth"
"104787","44","bradley-barth"
"104797","44","bradley-barth"
"104807","44","bradley-barth"
"104819","44","bradley-barth"
"104825","44","bradley-barth"
"104828","44","bradley-barth"
"104846","44","bradley-barth"
"104849","44","bradley-barth"
"104901","44","bradley-barth"
"104910","44","bradley-barth"
"104921","44","bradley-barth"
"104933","44","bradley-barth"
"104970","44","bradley-barth"
"104984","44","bradley-barth"
"104996","44","bradley-barth"
"105014","44","bradley-barth"
"105027","44","bradley-barth"
"105028","44","bradley-barth"
"105042","44","bradley-barth"
"105046","44","bradley-barth"
"105054","44","bradley-barth"
"105072","44","bradley-barth"
"105073","44","bradley-barth"
"105083","44","bradley-barth"
"105099","44","bradley-barth"
"105100","44","bradley-barth"
"105116","44","bradley-barth"
"105125","44","bradley-barth"
"105136","44","bradley-barth"
"105187","44","bradley-barth"
"105196","44","bradley-barth"
"105225","44","bradley-barth"
"105260","44","bradley-barth"
"105263","44","bradley-barth"
"105268","44","bradley-barth"
"105277","44","bradley-barth"
"105280","44","bradley-barth"
"105299","44","bradley-barth"
"105310","44","bradley-barth"
"105313","44","bradley-barth"
"105323","44","bradley-barth"
"105325","44","bradley-barth"
"105343","44","bradley-barth"
"105344","44","bradley-barth"
"105356","44","bradley-barth"
"105357","44","bradley-barth"
"105378","44","bradley-barth"
"105381","44","bradley-barth"
"105394","44","bradley-barth"
"105397","44","bradley-barth"
"105403","44","bradley-barth"
"105416","44","bradley-barth"
"105419","44","bradley-barth"
"105507","44","bradley-barth"
"105523","44","bradley-barth"
"105524","44","bradley-barth"
"105545","44","bradley-barth"
"105547","44","bradley-barth"
"105555","44","bradley-barth"
"105556","44","bradley-barth"
"105558","44","bradley-barth"
"105568","44","bradley-barth"
"105573","44","bradley-barth"
"105584","44","bradley-barth"
"105597","44","bradley-barth"
"105609","44","bradley-barth"
"105634","44","bradley-barth"
"105655","44","bradley-barth"
"105680","44","bradley-barth"
"105691","44","bradley-barth"
"105714","44","bradley-barth"
"105745","44","bradley-barth"
"105759","44","bradley-barth"
"105765","44","bradley-barth"
"105782","44","bradley-barth"
"105785","44","bradley-barth"
"105800","44","bradley-barth"
"105806","44","bradley-barth"
"105835","44","bradley-barth"
"105862","44","bradley-barth"
"105897","44","bradley-barth"
"105913","44","bradley-barth"
"105929","44","bradley-barth"
"105949","44","bradley-barth"
"105981","44","bradley-barth"
"105987","44","bradley-barth"
"105998","44","bradley-barth"
"106023","44","bradley-barth"
"106031","44","bradley-barth"
"106036","44","bradley-barth"
"106038","44","bradley-barth"
"106070","44","bradley-barth"
"106071","44","bradley-barth"
"106080","44","bradley-barth"
"106083","44","bradley-barth"
"106094","44","bradley-barth"
"106114","44","bradley-barth"
"106134","44","bradley-barth"
"106149","44","bradley-barth"
"106155","44","bradley-barth"
"106158","44","bradley-barth"
"106173","44","bradley-barth"
"106183","44","bradley-barth"
"106186","44","bradley-barth"
"106218","44","bradley-barth"
"106222","44","bradley-barth"
"106296","44","bradley-barth"
"106308","44","bradley-barth"
"106322","44","bradley-barth"
"106334","44","bradley-barth"
"106363","44","bradley-barth"
"106425","44","bradley-barth"
"106451","44","bradley-barth"
"106488","44","bradley-barth"
"106517","44","bradley-barth"
"106523","44","bradley-barth"
"106602","44","bradley-barth"
"106639","44","bradley-barth"
"106658","44","bradley-barth"
"106700","44","bradley-barth"
"106720","44","bradley-barth"
"106726","44","bradley-barth"
"106768","44","bradley-barth"
"106790","44","bradley-barth"
"106842","44","bradley-barth"
"106849","44","bradley-barth"
"106874","44","bradley-barth"
"106915","44","bradley-barth"
"106951","44","bradley-barth"
"106972","44","bradley-barth"
"106987","44","bradley-barth"
"107072","44","bradley-barth"
"107116","44","bradley-barth"
"107159","44","bradley-barth"
"107226","44","bradley-barth"
"107252","44","bradley-barth"
"107265","44","bradley-barth"
"107296","44","bradley-barth"
"107331","44","bradley-barth"
"107353","44","bradley-barth"
"107376","44","bradley-barth"
"107398","44","bradley-barth"
"107430","44","bradley-barth"
"107489","44","bradley-barth"
"107546","44","bradley-barth"
"107580","44","bradley-barth"
"107601","44","bradley-barth"
"107613","44","bradley-barth"
"107624","44","bradley-barth"
"107714","44","bradley-barth"
"107745","44","bradley-barth"
"107773","44","bradley-barth"
"107884","44","bradley-barth"
"107930","44","bradley-barth"
"107950","44","bradley-barth"
"107995","44","bradley-barth"
"108032","44","bradley-barth"
"108520","44","bradley-barth"
"108548","44","bradley-barth"
"108964","44","bradley-barth"
"109490","44","bradley-barth"
"109532","44","bradley-barth"
"109552","44","bradley-barth"
"109619","44","bradley-barth"
"109634","44","bradley-barth"
"109664","44","bradley-barth"
"109678","44","bradley-barth"
"109722","44","bradley-barth"
"109792","44","bradley-barth"
"109910","44","bradley-barth"
"109964","44","bradley-barth"
"109997","44","bradley-barth"
"110149","44","bradley-barth"
"110195","44","bradley-barth"
"110225","44","bradley-barth"
"110245","44","bradley-barth"
"110332","44","bradley-barth"
"110352","44","bradley-barth"
"110375","44","bradley-barth"
"110453","44","bradley-barth"
"110475","44","bradley-barth"
"110507","44","bradley-barth"
"110573","44","bradley-barth"
"110608","44","bradley-barth"
"110772","44","bradley-barth"
"110805","44","bradley-barth"
"110820","44","bradley-barth"
"110845","44","bradley-barth"
"110870","44","bradley-barth"
"110879","44","bradley-barth"
